beam_id,gt_bar_id,gt_description,dxf_entity_found,dxf_entity_handle,dxf_entity_type,physical_bar_detected,physical_bar_id,owned_by_correct_beam,owner_beam_id,annotation_found,annotation_id,leader_found,leader_id,leader_chain_valid,role_correct,gt_role,model_role,diameter_correct,gt_diameter,model_diameter,quantity_correct,gt_quantity,model_quantity,engineering_object_found,engineering_object_id,vb1_consumed,steel_contribution_correct,first_failure_stage,failure_reason,confidence
B22,GT::B22::0008::STIRRUP_HOOK,C - Hook,True,1234489,LINE,True,BAR::SYN::B22::1234489,True,B22,True,ANN-97a27470,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,20.0,75.0,True,R13-B22-STIRRUP-35b59b,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B22,GT::B22::0009::SPACER_BAR,Spacer bars,True,1234489,LINE,True,BAR::SYN::B22::1234489,True,B22,True,ANN-97a27470,False,UNKNOWN,False,False,SPACER_BAR,UNKNOWN,False,25,UNKNOWN,False,10.0,0.0,False,UNKNOWN,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B23,GT::B23::0000::TOP_MAIN,Top bars,True,1234480,LINE,True,BAR::SYN::B23::1234480,True,B23,True,ANN-fbb93fb6,True,LDR::FB2F6FF7,True,True,TOP_MAIN,TOP_MAIN,True,20,20,True,4.0,4.0,True,R13-B23-TOP_MAIN-6971ad,True,False,NO_FAILURE,excel_semantic_match,HIGH
B23,GT::B23::0001::TOP_EXTRA,Top bars-extra,True,1234480,LINE,True,BAR::SYN::B23::1234480,True,B23,True,ANN-fbb93fb6,True,LDR::FB2F6FF7,True,False,TOP_EXTRA,UNKNOWN,False,20,UNKNOWN,False,2.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B23,GT::B23::0002::BOTTOM_MAIN,Bottom bars,True,1234480,LINE,True,BAR::SYN::B23::1234480,True,B23,True,ANN-fbb93fb6,True,LDR::FB2F6FF7,True,False,BOTTOM_MAIN,UNKNOWN,False,20,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B23,GT::B23::0003::STIRRUP,Stirupps,True,1234480,LINE,True,BAR::SYN::B23::1234480,True,B23,True,ANN-9b61b0cf,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,8,8,False,29.0,35.0,True,R13-B23-STIRRUP-6d5261,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B23,GT::B23::0004::STIRRUP,Stirupps,True,1234480,LINE,True,BAR::SYN::B23::1234480,True,B23,True,ANN-9b61b0cf,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,8,8,False,11.0,35.0,True,R13-B23-STIRRUP-6d5261,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B23,GT::B23::0005::STIRRUP_HOOK,C - Hook,True,1234480,LINE,True,BAR::SYN::B23::1234480,True,B23,True,ANN-9b61b0cf,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,8,8,False,29.0,35.0,True,R13-B23-STIRRUP-6d5261,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B23,GT::B23::0006::STIRRUP_HOOK,C - Hook,True,1234480,LINE,True,BAR::SYN::B23::1234480,True,B23,True,ANN-9b61b0cf,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,8,8,False,11.0,35.0,True,R13-B23-STIRRUP-6d5261,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B23,GT::B23::0007::SPACER_BAR,Spacer bars,True,1234480,LINE,True,BAR::SYN::B23::1234480,True,B23,True,ANN-9b61b0cf,False,UNKNOWN,False,False,SPACER_BAR,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B24,GT::B24::0000::TOP_MAIN,Top bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_MAIN,UNKNOWN,False,20,UNKNOWN,False,7.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B24,GT::B24::0001::TOP_EXTRA,Top bars-extra,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_EXTRA,UNKNOWN,False,20,UNKNOWN,False,3.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B24,GT::B24::0002::BOTTOM_MAIN,Bottom bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,BOTTOM_MAIN,UNKNOWN,False,25,UNKNOWN,False,7.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B24,GT::B24::0003::BOTTOM_EXTRA,Bottom bars -extra,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,BOTTOM_EXTRA,UNKNOWN,False,20,UNKNOWN,False,7.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B24,GT::B24::0004::STIRRUP,Stirupps,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP,UNKNOWN,False,10,UNKNOWN,False,67.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B24,GT::B24::0005::STIRRUP,Stirupps,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP,UNKNOWN,False,10,UNKNOWN,False,22.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B24,GT::B24::0006::STIRRUP_HOOK,C - Hook,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP_HOOK,UNKNOWN,False,10,UNKNOWN,False,67.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B24,GT::B24::0007::STIRRUP_HOOK,C - Hook,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP_HOOK,UNKNOWN,False,10,UNKNOWN,False,22.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B24,GT::B24::0008::SPACER_BAR,Spacer bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,SPACER_BAR,UNKNOWN,False,25,UNKNOWN,False,12.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B24A,GT::B24A::0000::TOP_MAIN,Top bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_MAIN,UNKNOWN,False,20,UNKNOWN,False,7.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B24A,GT::B24A::0001::TOP_EXTRA,Top bars-extra,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_EXTRA,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B24A,GT::B24A::0002::TOP_EXTRA,Top bars-extra,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_EXTRA,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B24A,GT::B24A::0003::BOTTOM_MAIN,Bottom bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,BOTTOM_MAIN,UNKNOWN,False,25,UNKNOWN,False,7.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B24A,GT::B24A::0004::BOTTOM_MAIN,Bottom bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,BOTTOM_MAIN,UNKNOWN,False,20,UNKNOWN,False,2.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B24A,GT::B24A::0005::STIRRUP,Stirupps,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP,UNKNOWN,False,12,UNKNOWN,False,16.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B24A,GT::B24A::0006::STIRRUP_HOOK,C - Hook,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP_HOOK,UNKNOWN,False,12,UNKNOWN,False,16.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B24A,GT::B24A::0007::SPACER_BAR,Spacer bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,SPACER_BAR,UNKNOWN,False,25,UNKNOWN,False,3.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B25,GT::B25::0000::TOP_MAIN,Top bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_MAIN,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B25,GT::B25::0001::TOP_EXTRA,Top bars-extra,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_EXTRA,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B25,GT::B25::0002::TOP_EXTRA,Top bars-extra,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_EXTRA,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B25,GT::B25::0003::BOTTOM_MAIN,Bottom bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,BOTTOM_MAIN,UNKNOWN,False,20,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B25,GT::B25::0004::BOTTOM_EXTRA,Bottom bars -extra,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,BOTTOM_EXTRA,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B25,GT::B25::0005::STIRRUP,Stirupps,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP,UNKNOWN,False,12,UNKNOWN,False,51.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B25,GT::B25::0006::STIRRUP,Stirupps,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP,UNKNOWN,False,12,UNKNOWN,False,17.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B25,GT::B25::0007::STIRRUP_HOOK,C - Hook,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP_HOOK,UNKNOWN,False,12,UNKNOWN,False,51.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B25,GT::B25::0008::STIRRUP_HOOK,C - Hook,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP_HOOK,UNKNOWN,False,12,UNKNOWN,False,17.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B25,GT::B25::0009::SPACER_BAR,Spacer bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,SPACER_BAR,UNKNOWN,False,25,UNKNOWN,False,13.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B26,GT::B26::0000::TOP_MAIN,Top bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_MAIN,UNKNOWN,False,20,UNKNOWN,False,6.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B26,GT::B26::0001::TOP_EXTRA,Top bars-extra,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_EXTRA,UNKNOWN,False,20,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B26,GT::B26::0002::TOP_EXTRA,Top bars-extra,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_EXTRA,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B26,GT::B26::0003::BOTTOM_MAIN,Bottom bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,BOTTOM_MAIN,UNKNOWN,False,20,UNKNOWN,False,6.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B26,GT::B26::0004::BOTTOM_EXTRA,Bottom bars -extra,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,BOTTOM_EXTRA,UNKNOWN,False,20,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B26,GT::B26::0005::STIRRUP,Stirupps,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP,UNKNOWN,False,10,UNKNOWN,False,59.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B26,GT::B26::0006::STIRRUP,Stirupps,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP,UNKNOWN,False,10,UNKNOWN,False,20.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B26,GT::B26::0007::STIRRUP_HOOK,C - Hook,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP_HOOK,UNKNOWN,False,10,UNKNOWN,False,59.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B26,GT::B26::0008::STIRRUP_HOOK,C - Hook,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP_HOOK,UNKNOWN,False,10,UNKNOWN,False,20.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B26,GT::B26::0009::SPACER_BAR,Spacer bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,SPACER_BAR,UNKNOWN,False,25,UNKNOWN,False,11.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B27,GT::B27::0000::TOP_MAIN,Top bars,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_MAIN,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,HIGH
B27,GT::B27::0001::TOP_EXTRA,Top bars-extra,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_EXTRA,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,HIGH
B27,GT::B27::0002::TOP_EXTRA,Top bars-extra,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_EXTRA,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,HIGH
B27,GT::B27::0003::BOTTOM_MAIN,Bottom bars,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,BOTTOM_MAIN,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,HIGH
B27,GT::B27::0004::BOTTOM_EXTRA,Bottom bars -extra,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,BOTTOM_EXTRA,UNKNOWN,False,20,UNKNOWN,False,2.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,HIGH
B27,GT::B27::0005::STIRRUP,Stirupps,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP,UNKNOWN,False,10,UNKNOWN,False,49.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,MEDIUM
B27,GT::B27::0006::STIRRUP,Stirupps,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP,UNKNOWN,False,10,UNKNOWN,False,16.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,MEDIUM
B27,GT::B27::0007::STIRRUP_HOOK,C - Hook,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP_HOOK,UNKNOWN,False,10,UNKNOWN,False,49.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,MEDIUM
B27,GT::B27::0008::STIRRUP_HOOK,C - Hook,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP_HOOK,UNKNOWN,False,10,UNKNOWN,False,16.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,MEDIUM
B27,GT::B27::0009::SPACER_BAR,Spacer bars,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,SPACER_BAR,UNKNOWN,False,25,UNKNOWN,False,6.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,MEDIUM
B28,GT::B28::0000::TOP_MAIN,Top bars,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_MAIN,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,HIGH
B28,GT::B28::0001::TOP_EXTRA,Top bars-extra,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_EXTRA,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,HIGH
B28,GT::B28::0002::BOTTOM_MAIN,Bottom bars,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,BOTTOM_MAIN,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,HIGH
B28,GT::B28::0003::BOTTOM_EXTRA,Bottom bars -extra,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,BOTTOM_EXTRA,UNKNOWN,False,20,UNKNOWN,False,2.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,HIGH
B28,GT::B28::0004::STIRRUP,Stirupps,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP,UNKNOWN,False,10,UNKNOWN,False,73.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,MEDIUM
B28,GT::B28::0005::STIRRUP,Stirupps,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP,UNKNOWN,False,10,UNKNOWN,False,24.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,MEDIUM
B28,GT::B28::0006::STIRRUP_HOOK,C - Hook,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP_HOOK,UNKNOWN,False,10,UNKNOWN,False,73.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,MEDIUM
B28,GT::B28::0007::STIRRUP_HOOK,C - Hook,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP_HOOK,UNKNOWN,False,10,UNKNOWN,False,24.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,MEDIUM
B28,GT::B28::0008::SPACER_BAR,Spacer bars,True,11C88F2,LINE,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,SPACER_BAR,UNKNOWN,False,25,UNKNOWN,False,7.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,dxf_geometry_present_but_not_detected_as_physical_bar,MEDIUM
B29,GT::B29::0000::TOP_MAIN,Top bars,True,1241225,LINE,True,BAR::SYN::B29::1241225,True,B29,True,ANN-d5609c23,True,LDR::58F9C249,True,True,TOP_MAIN,TOP_MAIN,True,25,25,True,4.0,4.0,True,R13-B29-TOP_MAIN-6a73ae,True,False,NO_FAILURE,excel_semantic_match,HIGH
B29,GT::B29::0001::TOP_EXTRA,Top bars-extra,True,1241225,LINE,True,BAR::SYN::B29::1241225,True,B29,True,ANN-d5609c23,True,LDR::58F9C249,True,True,TOP_EXTRA,TOP_EXTRA,False,25,20,True,4.0,4.0,True,R13-B29-TOP_EXTRA-fdf9c6,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B29,GT::B29::0002::BOTTOM_MAIN,Bottom bars,True,1241225,LINE,True,BAR::SYN::B29::1241225,True,B29,True,ANN-d5609c23,True,LDR::58F9C249,True,False,BOTTOM_MAIN,SPACER_BAR,True,25,25,False,4.0,2.0,True,VB1::B29::SPACER_BAR,True,False,ROLE_RESOLUTION,partial_role,MEDIUM
B29,GT::B29::0003::BOTTOM_EXTRA,Bottom bars -extra,True,1241225,LINE,True,BAR::SYN::B29::1241225,True,B29,True,ANN-3428aa15,True,LDR::F05FF82C,True,False,BOTTOM_EXTRA,TOP_EXTRA,True,20,20,True,4.0,4.0,True,VB1::B29::TOP_EXTRA,True,False,ROLE_RESOLUTION,excel_wrong_role,HIGH
B29,GT::B29::0004::STIRRUP,Stirupps,True,1241225,LINE,True,BAR::SYN::B29::1241225,True,B29,True,ANN-15af619b,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,12,12,False,47.0,35.0,True,R13-B29-STIRRUP-cdc35b,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B29,GT::B29::0005::STIRRUP_HOOK,C - Hook,True,1241225,LINE,True,BAR::SYN::B29::1241225,True,B29,True,ANN-15af619b,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,False,12,10,False,47.0,35.0,True,R13-B29-STIRRUP-cdc35b,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B29,GT::B29::0006::SPACER_BAR,Spacer bars,True,1241225,LINE,True,BAR::SYN::B29::1241225,True,B29,True,ANN-15af619b,False,UNKNOWN,False,True,SPACER_BAR,SPACER_BAR,True,25,25,False,15.0,2.0,True,R13-B29-SPACER_BAR-7f6930,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B30,GT::B30::0000::TOP_MAIN,Top bars,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_MAIN,UNKNOWN,False,20,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
B30,GT::B30::0001::TOP_EXTRA,Top bars-extra,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,TOP_EXTRA,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,DXF_GEOMETRY,no_dxf_geometry_for_beam_role,MEDIUM
